metal_fraction,porosity_fraction,n_components,specimen_area,z_index,build_z_um,approx_layer
0.30978244496908947,0.01429627555024008,29,396327,376,-6.651001,-0.16627502
0.30671279596506057,0.019642802795897456,78,394292,377,-4.6484985,-0.116212465
0.29388638810447587,0.025422988207440992,266,377611,378,-2.645996,-0.066149905
0.2721174077321541,0.02741410238322157,322,347303,379,-0.64349365,-0.016087342
0.238350475906585,0.03463080033952408,562,305133,380,1.3590088,0.03397522
0.20301938667271294,0.013013304796435017,554,250436,381,3.3615112,0.08403778
0.18370564983486368,0.0002585983966899405,244,228153,382,5.3640137,0.13410035
0.18008898176761678,0.0003874160231745221,8,227146,383,7.366516,0.1841629
0.17885224301599356,0.0002837307040954754,10,225566,384,9.369019,0.23422547
0.17740621001409565,0.00023697953927600515,9,223648,385,11.371521,0.28428802
0.17624637104382337,0.00015747889782769108,6,222252,386,13.374023,0.3343506
0.1752672861987883,0.00015384128104539675,7,221007,387,15.376526,0.38441315
0.17431911982254383,3.6408319300960266e-05,7,219730,388,17.379028,0.43447572
0.1734629160714201,0.00011438663598054512,5,218557,389,19.38153,0.48453826
0.1727454490392284,9.184085816097865e-05,5,217768,390,21.384033,0.53460085
0.17223251956980518,0.0001427209988628359,2,217207,391,23.386536,0.5846634
0.17175526525667878,0.00013848689221565178,4,216627,392,25.389038,0.6347259
0.17116622878715568,0.00016673305112220607,3,215914,393,27.39154,0.6847885
0.17063347978645643,0.00018116867732929497,5,215269,394,29.394043,0.73485106
0.17010152356700825,0.0001910495610519841,1,214604,395,31.396545,0.78491366
0.16952992828500804,7.4815999401472e-05,1,213858,396,33.399048,0.8349762
0.16912164594072215,4.218796143082815e-05,2,213331,397,35.40149,0.88503724
0.16873239034646126,0.0,1,212836,398,37.40399,0.9350998
0.1683320358146858,5.1805418846811377e-05,3,212333,399,39.406494,0.9851624
0.16786191653281876,4.250395522916716e-05,2,211745,400,41.408997,1.0352249
0.1674988227198422,5.206090178947518e-05,1,211291,401,43.4115,1.0852875
0.16710481043807507,0.00011859132480740769,1,210808,402,45.414,1.13535
0.1665855387186435,4.2829201901616566e-05,1,210137,403,47.416504,1.1854126
0.16614950903057124,0.0,2,209411,404,49.419006,1.2354752
0.16574281224878745,1.9132439529533313e-05,1,209069,405,51.42151,1.2855377
0.1652901341544433,0.0,2,208478,406,53.42401,1.3356003
0.1649262475602157,5.287419306771262e-05,3,208041,407,55.426514,1.3856628
0.16447119112211844,0.0,1,207461,408,57.429016,1.4357255
0.16410016949663148,0.00020769334801677003,1,207036,409,59.43152,1.485788
0.16375213852742468,0.00021781325175823698,1,206599,410,61.43402,1.5358505
0.16342630543324702,0.00020370056017654048,1,206185,411,63.436523,1.5859131
0.16305766215151318,4.8619687083693925e-06,2,205678,412,65.439026,1.6359756
0.1627492702448584,6.332135098537764e-05,1,205302,413,67.44153,1.6860383
0.16249003077576815,0.00015122541367468,2,204992,414,69.44403,1.7361008
0.16225219640045602,0.0002344780421083484,1,204710,415,71.44653,1.7861633
0.16209046902524374,0.0002004909583467809,2,204498,416,73.449036,1.8362259
0.1618962376187388,0.0003475553641009575,1,204284,417,75.45154,1.8862884
0.16172816799351822,0.00043118443424192387,1,204089,418,77.45404,1.9363511
0.16167822277470267,0.0004754086308721543,1,204035,419,79.45654,1.9864136
0.16164492596215896,0.0005147184980024021,2,203995,420,81.459045,2.0364761
0.16156485505580387,0.0005394669086094014,1,203905,421,83.46155,2.0865388
0.16151887374324353,0.0005837854809116865,3,203842,422,85.46405,2.1366012
0.16156644061830594,0.0006815897222154117,2,203935,423,87.46649,2.1866622
0.1616124219308663,0.0006520023334820357,2,203987,424,89.468994,2.2367249
0.16166157436843082,1.9615439312282696e-05,1,203921,425,91.4715,2.2867875
0.1616790155559537,9.806805923310778e-06,2,203940,426,93.474,2.33685
0.16166633105593706,4.903787685608364e-06,1,203924,427,95.4765,2.3869126
0.16162272808712982,0.0,1,203868,428,97.479004,2.436975
0.16162510643088296,0.0,1,203871,429,99.48151,2.4870377
0.16163937649340168,0.0,1,203889,430,101.48401,2.5371003
0.16168773614971516,4.4126515623238006e-05,1,203959,431,103.48651,2.5871627
0.1617178618372547,4.9020328730324464e-05,2,203997,432,105.48901,2.6372254
0.1617725637435765,4.9005194550622366e-05,2,204060,433,107.491516,2.6872878
0.16189465205623674,4.896991777950805e-05,2,204207,434,109.49402,2.7373505
0.16200484865013137,2.4467345880188302e-05,2,204354,435,111.49652,2.7874131
0.16210394630651143,1.956191100308589e-05,1,204479,436,113.49902,2.8374755
0.1622165212441592,9.77445446326027e-06,3,204615,437,115.501526,2.8875382
0.1623362312130663,9.768582285652884e-06,4,204738,438,117.50403,2.9376006
0.16241947324442557,4.8823595467217395e-06,3,204819,439,119.50653,2.9876633
0.1625375976508306,1.4633503894950953e-05,2,205009,440,121.50903,3.037726
0.16261370465093047,4.875670404680644e-06,2,205100,441,123.511536,3.0877883
0.16268109105726894,1.9494887465762103e-05,3,205182,442,125.51404,3.137851
0.1627453063386032,9.742505577584444e-06,1,205286,443,127.51654,3.1879134
0.16272469402607617,4.8718935588695255e-06,1,205259,444,129.51904,3.237976
0.16264383033847002,0.00023391470884928582,2,205203,445,131.52155,3.2880387
0.162604191275918,0.00039476185138434696,1,205187,446,133.52405,3.3381011
0.16260894796342423,0.0005165968935956606,4,205189,447,135.52655,3.3881638
0.16264383033847002,0.0005943246863962977,3,205275,448,137.52899,3.4382248
0.16269853224479183,0.0006379662997954611,5,205340,449,139.5315,3.4882874
0.16277146811988755,0.0006620356623033973,3,205427,450,141.534,3.5383499
0.1627706753386365,0.0007252161046647457,2,205456,451,143.5365,3.5884125
0.16275164858861155,0.000735057879723112,2,205426,452,145.539,3.638475
0.1626921899947835,9.746968692736559e-06,3,205192,453,147.5415,3.6885376
0.1626747488072606,0.0,2,205184,454,149.544,3.7386003
0.16273817130734386,9.743122573353534e-06,2,205273,455,151.54651,3.7886627
0.16271835177606783,2.4359942510535674e-05,1,205255,456,153.54901,3.8387253
0.1626763343697627,3.8985404839063376e-05,1,205205,457,155.55151,3.8887877
0.16266682099475022,3.899053504761719e-05,4,205178,458,157.55402,3.9388504
0.16265651483848667,4.875195007800312e-06,3,205120,459,159.55652,3.988913
0.162525705932065,4.877906012506951e-06,3,205006,460,161.55902,4.0389757
0.16246624733823695,2.439774174502408e-05,1,204937,461,163.56152,4.089038
0.1623417806818236,2.4416685386125463e-05,3,204778,462,165.56403,4.1391006
0.16223079130667792,1.4660033815811335e-05,1,204638,463,167.56653,4.189163
0.16205162274394275,1.9568227069706916e-05,1,204413,464,169.56903,4.239226
0.16190099430624505,4.896464263155575e-05,1,204229,465,171.57153,4.2892885
0.16179713996235875,2.4498875501614475e-05,3,204091,466,173.57404,4.3393507
0.16167663721220057,4.903475092798266e-06,1,203937,467,175.57654,4.3894134
0.1615616839307997,9.813879770158936e-06,1,203793,468,177.57904,4.439476
0.16140233489934055,3.929311682825961e-05,1,203598,469,179.58154,4.4895387
0.16129213830544592,2.9490405787983643e-05,2,203456,470,181.58405,4.5396013
0.1611446809927524,9.83927543575691e-06,1,203267,471,183.58655,4.5896635
0.16099167421130156,3.939373048779287e-05,2,203078,472,185.58905,4.639726
0.16089336933617254,0.0,1,202948,473,187.59155,4.689789
0.16075859652349567,4.931720332003413e-06,2,202769,474,189.594,4.73985
0.16064919271085207,4.934835497258699e-06,1,202641,475,191.5965,4.789912
0.16054533836696575,5.431562314833103e-05,1,202520,476,193.599,4.839975
0.16043434899182007,0.0,1,202369,477,195.6015,4.8900375
0.16029640505413903,4.9457207151512155e-06,2,202195,478,197.604,4.9401
0.16018858680399753,2.9693415485116176e-05,1,202065,479,199.6065,4.990163
0.16005143564756752,0.0,1,201886,480,201.60901,5.040225
0.15987385264733442,0.0,2,201652,481,203.61151,5.0902877
0.15969468408459928,0.0,1,201436,482,205.61401,5.1403503
0.15948301149057145,9.941790814779467e-06,1,201171,483,207.61652,5.190413
0.15927213167779466,4.9772787226311886e-05,1,200913,484,209.61902,5.2404757
0.15911516099008866,8.96758219038177e-05,1,200723,485,211.62152,5.290538
0.15893837077110662,0.0,2,200475,486,213.62402,5.3406005
0.15880756186468492,0.0,2,200315,487,215.62653,5.390663
0.15873145486458504,0.0,1,200221,488,217.62903,5.440726
0.15867120348950595,1.4988908207926134e-05,1,200148,489,219.63153,5.4907885
0.1586386994582133,8.495837039850474e-05,3,200098,490,221.63403,5.5408506
0.1585824119893894,0.0001349595121463561,1,200060,491,223.63654,5.5909133
0.1585055122080385,0.0001200240048009602,1,199960,492,225.63904,5.640976
0.15845477420797188,9.505227875331432e-05,2,199890,493,227.64154,5.6910386
0.15849282770802184,2.0009104142384784e-05,2,199909,494,229.64404,5.7411013
0.1585078905517916,4.001480547802687e-05,2,199926,495,231.64655,5.7911634
0.15854752961434362,6.50269861992727e-05,4,199917,496,233.64905,5.841226
0.15856576358311755,0.0001850545911043758,5,199941,497,235.65155,5.8912888
0.15857765530188317,0.00014496013596261028,2,200055,498,237.65405,5.9413514
0.15854039458308428,8.001040135217578e-05,3,199974,499,239.65656,5.991414
0.15849837717677911,1.501133355683541e-05,5,199849,500,241.659,6.041475
0.1585134400205489,1.5009230676866273e-05,2,199877,501,243.6615,6.0915375
0.15849916995803015,6.0045634682358595e-05,2,199848,502,245.664,6.1416
0.1585308812080718,1.000680462714646e-05,3,199864,503,247.6665,6.191663
0.158593510926904,1.500435126186594e-05,2,199942,504,249.669,6.241725
0.15867199627075698,6.998670252651997e-05,3,200038,505,251.67151,6.2917876
0.15878694955215786,2.997601918465228e-05,5,200160,506,253.67401,6.3418503
0.1589090378648181,4.992411534467609e-05,4,200304,507,255.67651,6.391913
0.15909534145881263,0.0001345244560478708,1,200707,508,257.67902,6.4419756
0.15932128411535917,3.9806342145462324e-05,1,200973,509,259.68152,6.492038
0.15952502889687661,5.466816424304472e-05,4,201214,510,261.68402,6.5421004
0.15987940211609172,5.950550921839514e-05,3,201662,511,263.68652,6.592163
0.1602250547415454,7.917107880491257e-05,2,202094,512,265.68903,6.6422257
0.1604367273355732,0.00014821987925020503,1,202402,513,267.69147,6.6922865
0.1605913196795261,0.00012340194481465027,2,202590,514,269.69403,6.7423506
0.16070944408593116,0.00018742108585858585,2,202752,515,271.69647,6.792412
0.16083391074234452,0.0002858128418666535,2,202930,516,273.69904,6.842476
0.16096392686751515,0.0001822112567159622,3,203061,517,275.70148,6.892537
0.16100515149256925,0.0001920028357341893,3,203122,518,277.70404,6.942601
0.1610313132738536,0.0002510250188268764,2,203167,519,279.70648,6.992662
0.16111693364896598,0.0003148211914014462,2,203290,520,281.70905,7.042726
0.16116529330527946,0.00022622654129126176,2,203336,521,283.7115,7.0927873
0.1611874911803086,0.0003638688105423612,2,203370,522,285.71405,7.1428514
0.16118669839905755,3.442797912680808e-05,3,203323,523,287.7165,7.192912
0.16112169033647222,3.9393342525113254e-05,5,203080,524,289.71906,7.242976
0.16106778121140147,0.0001181602449855746,6,203114,525,291.7215,7.2930374
0.1610899790864306,9.844215292988458e-06,2,203165,526,293.72406,7.3431015
0.16111851921146805,4.920920802700602e-06,2,203214,527,295.7265,7.3931627
0.16116925721153466,9.838501005986727e-06,3,203283,528,297.72906,7.443227
0.16121840964909917,4.917895730774716e-06,3,203339,529,299.7315,7.4932876
0.16129372386794802,0.0,1,203453,530,301.73407,7.5433517
0.16131988564923236,0.0,2,203478,531,303.7365,7.593413
0.16134366908676356,9.827526902854897e-06,2,203510,532,305.73907,7.643477
0.16138013702431142,0.0,2,203561,533,307.74152,7.6935377
0.16137934424306039,0.0,1,203561,534,309.74408,7.743602
0.16140312768059162,4.911784353019765e-06,1,203592,535,311.74652,7.793663
0.16144831621190092,1.9641831207923516e-05,2,203647,536,313.74908,7.843727
0.1614617934931686,9.821542571476276e-06,2,203634,537,315.75153,7.8937883
0.16144118118064155,1.473173510376052e-05,1,203642,538,317.75397,7.943849
0.16142373999311865,8.349541266379835e-05,3,203604,539,319.75653,7.993913
0.1614340461493822,0.00020623517684666414,2,203651,540,321.75897,8.043974
0.16149033361820606,0.00021110407430863416,6,203691,541,323.76154,8.094038
0.1616377909308996,9.324009324009324e-05,2,203775,542,325.76398,8.144099
0.16181061724362644,0.0,5,203883,543,327.76654,8.194163
0.16188355311872216,9.793503968817483e-05,1,204217,544,329.76898,8.244225
0.16195331786881373,1.958058389301169e-05,2,204284,545,331.77155,8.294289
0.16202863208766258,0.0,2,204376,546,333.774,8.34435
0.16201594758764593,1.9572535817740547e-05,1,204368,547,335.77655,8.394414
0.16212059471278328,0.0,6,204483,548,337.779,8.444475
0.16217450383785403,0.0,3,204540,549,339.78156,8.494539
0.16217212549410093,0.0,3,204506,550,341.784,8.5446
0.1621523059628249,9.782007952772466e-06,4,204457,551,343.78656,8.594664
0.16213010808779577,2.4459924859110832e-05,3,204416,552,345.789,8.644725
0.16212376583778745,0.0001907127767780299,2,204496,553,347.79156,8.694789
0.1620643072439594,0.00028853395408886845,2,204482,554,349.794,8.74485
0.16199612805636993,0.00036690605248224177,3,204412,555,351.79657,8.794914
0.1619644168063283,0.00038170180280697636,2,204348,556,353.799,8.844975
0.1619564889938179,0.00042574015170051383,2,204350,557,355.80157,8.89504
0.1619644168063283,0.0003229547422967954,2,204363,558,357.80402,8.945101
0.16199929918137407,0.00031800858133925646,3,204397,559,359.80658,8.995165
0.161997713618872,0.00027397930477751414,2,204395,560,361.80902,9.045225
0.1620056414313824,0.00012721588045621571,1,204377,561,363.81158,9.095289
0.16191605715001484,0.0,2,204229,562,365.81403,9.14535
0.16177018539982338,3.430363618543566e-05,2,204060,563,367.8166,9.195415
0.16165840324342665,0.0,1,203913,564,369.81903,9.245476
0.16148795527445295,0.00013743950207631818,1,203726,565,371.82147,9.295537
0.16135159689927397,0.00030945305400692584,3,203585,566,373.82404,9.345601
0.16120493236783148,0.00018684420143771696,2,203378,567,375.82648,9.395662
0.1611137625239618,0.00010824214752420688,1,203248,568,377.82904,9.445726
0.1610178359925859,8.861800225483583e-05,2,203119,569,379.83148,9.495787
0.1609512423674985,2.9555048741201217e-05,2,203011,570,381.83405,9.545851
0.16089891880492982,9.854304113679252e-06,1,202957,571,383.8365,9.595912
0.16079347889854145,4.930407300947131e-06,1,202823,572,385.83905,9.645976
0.16066901224212807,0.0,1,202665,573,387.8415,9.696037
0.16054533836696575,0.0,1,202509,574,389.84406,9.746101
0.160374097616741,4.943300345042364e-06,1,202294,575,391.8465,9.796163
0.1601862084602444,4.949098521704271e-06,1,202057,576,393.84906,9.846227
0.16003399446004463,4.953903923987298e-06,3,201861,577,395.8515,9.896288
0.15988336602234693,4.958472790380562e-06,1,201675,578,397.85406,9.946352
0.15970816136586696,0.0,1,201453,579,399.8565,9.996412
0.15947270533430793,0.0,3,201154,580,401.85907,10.046476
0.1593078068340915,0.0,3,200944,581,403.8615,10.096538
0.15915004336513444,0.0,3,200745,582,405.86407,10.146602
0.15904618902124812,9.969095803010667e-06,1,200620,583,407.86652,10.196663
0.1589970365836836,0.0,1,200556,584,409.86908,10.246727
0.1589399563336087,4.987904331994912e-06,1,200485,585,411.87152,10.296788
0.15891141620857124,1.496625110376102e-05,1,200451,586,413.87408,10.346852
0.15886067820850464,7.984031936127745e-05,1,200400,587,415.87653,10.396914
0.15871004977080694,7.492170681637688e-05,1,200209,588,417.8791,10.446978
0.15859113258315086,6.49827795634157e-05,2,200053,589,419.88153,10.497038
0.1585039266455364,6.00162043751813e-05,1,199946,590,421.88397,10.547099
0.15840879289541154,0.00018013690404707576,2,199848,591,423.88654,10.597163
0.15840720733290947,0.0002751967656874665,2,199857,592,425.88898,10.647224
0.15842702686418547,0.0001250963241696106,3,199846,593,427.89154,10.6972885
0.15841275680166675,0.00012009908174243752,3,199835,594,429.89398,10.74735
0.1584492247392146,8.004762833886163e-05,1,199881,595,431.89655,10.797414
0.15845794533297605,9.504990119812901e-05,1,199895,596,433.899,10.847475
0.15836360436410224,0.00013014120320547796,1,199783,597,435.90155,10.897539
0.15827798398898985,0.00012019652131234568,1,199673,598,437.904,10.947599
0.15819949864513685,0.00013028401916177266,2,199564,599,439.90656,10.9976635
0.15811784217627967,0.00010528004491948584,1,199468,600,441.909,11.047725
0.15810753602001615,0.00011531423128023865,2,199455,601,443.91156,11.097789
0.15804887020743913,4.5142650776453595e-05,2,199368,602,445.914,11.14785
0.15803301458241834,0.00016552139238601595,3,199370,603,447.91656,11.197914
0.1580131950511423,0.00019061760102732854,2,199352,604,449.919,11.247975
0.1579600787073226,0.00028599382855422595,1,199305,605,451.92157,11.298039
0.15781579251963324,0.0004268332488036115,2,199141,606,453.924,11.348101
0.15767784858195216,0.0004221614667095529,1,198976,607,455.92657,11.398165
0.15752246345674822,0.0005231388329979879,1,198800,608,457.92902,11.448225
0.15733933098775787,0.0006447323353414059,4,198532,609,459.93158,11.498289
0.15713875733124463,0.0007814863365937279,3,198340,610,461.93402,11.54835
0.15703014629985207,0.0007971263092042863,4,198212,611,463.93658,11.598414
0.15695721042475633,0.000787349911423135,4,198133,612,465.93903,11.648476
0.15692391361221264,0.0007975850336702036,2,198098,613,467.9416,11.69854
0.1569469042684928,0.0007520770449933878,2,198118,614,469.94403,11.748601
0.15696593101851777,0.0006057118628668343,1,198114,615,471.94647,11.798662
0.15702142570609062,0.00035834153481212306,1,198135,616,473.94904,11.848726
0.15701191233107814,0.00014135702746365106,1,198080,617,475.95148,11.898787
0.15701746179983542,0.0001211613313610961,1,198083,618,477.95404,11.948851
0.157009533987325,8.583734328373282e-05,3,198049,619,479.95648,11.998912
0.15700477729981877,5.0495869437879985e-05,4,198036,620,481.95905,12.048976
0.1569643454560157,2.0203754867842187e-05,2,197983,621,483.9615,12.099037
0.1569722732685261,4.545684125460882e-05,2,197990,622,485.96405,12.149101
0.15691677858095326,8.589372420030416e-05,2,197919,623,487.9665,12.1991625
0.15691360745594912,0.00011114086093752367,2,197947,624,489.96906,12.249227
0.15695007539349698,9.091551927914095e-05,4,197986,625,491.9715,12.299288
0.15702935351860103,3.0292779715954702e-05,2,198067,626,493.97406,12.349352
0.1571324150812363,5.0455359620575695e-06,4,198195,627,495.9765,12.399412
0.1572402333313778,0.0,4,198302,628,497.97906,12.449476
0.15730286305021002,2.519983468908444e-05,3,198414,629,499.9815,12.499537
0.15737024945654846,5.54114298667607e-05,1,198515,630,501.98407,12.549602
0.15747965326919205,9.060889175257732e-05,2,198656,631,503.9865,12.599663
0.15756765198805756,6.540386889039821e-05,2,198765,632,505.98907,12.649727
0.1576310744881408,4.0234769882263004e-05,3,198833,633,507.99152,12.699788
0.15767705580070113,1.0055910864406098e-05,3,198888,634,509.99408,12.749852
0.1577388927382823,0.0,2,198947,635,511.99652,12.799913
0.15776109061331142,1.0050352264846882e-05,2,198998,636,513.9991,12.8499775
0.1577856668320937,0.0,1,199028,637,516.0015,12.900038
0.15783561205090924,5.0229801341135695e-06,4,199085,638,518.0041,12.950102
0.15788476448847374,0.0,2,199141,639,520.00653,13.000163
0.15798465492610486,0.0,2,199244,640,522.0091,13.050227
0.15812101330128384,1.0030492697801315e-05,4,199392,641,524.01154,13.100288
0.15817571520760562,0.0,3,199457,642,526.014,13.15035
0.15825261498895657,1.0019086359514876e-05,1,199619,643,528.01654,13.200414
0.15833189311406062,0.0,1,199717,644,530.019,13.250475
0.15831365914528667,6.008832984487196e-05,1,199706,645,532.02155,13.300539
0.1583532982078387,0.0001251451683953386,2,199768,646,534.024,13.350599
0.158437333020449,0.00015509460771070353,2,199878,647,536.02655,13.400663
0.15844843195796357,0.00017508841965192421,1,199899,648,538.029,13.450725
0.15852771008306762,0.00028996810350861405,1,200022,649,540.03156,13.500789
0.15859826761441023,0.0005046114491841282,1,200154,650,542.034,13.55085
0.1586410778019664,0.0006292700467457749,2,200232,651,544.03656,13.600914
0.15871797758331735,0.0006838340629227168,1,200341,652,546.039,13.650975
0.1587718867083881,0.0007435018437847736,2,200403,653,548.04156,13.701039
0.15879249902091516,0.000763282614118234,2,200450,654,550.044,13.751101
0.15878694955215786,0.0007383792575297222,1,200439,655,552.0466,13.801165
0.15877664339589434,0.0007035401541800764,2,200415,656,554.049,13.851225
0.15879804848967244,2.9953721500282065e-05,2,200309,657,556.0516,13.901289
0.15888763277104,0.0,2,200384,658,558.054,13.95135
0.15893361408360038,0.0,4,200391,659,560.0566,14.001414
0.15907790027128973,1.4960951915500544e-05,3,200522,660,562.059,14.051476
0.15926261830278218,0.0,5,200705,661,564.0616,14.10154
0.15944575077177256,1.9907925842976233e-05,3,200925,662,566.064,14.151601
0.1594956959905881,4.976238461347068e-06,2,200955,663,568.0666,14.201665
0.15955356902191406,1.9899012511504118e-05,2,201015,664,570.06903,14.251726
0.15957021742818592,0.0,2,201017,665,572.0716,14.30179
0.1595797308031984,2.487302321647987e-05,2,201021,666,574.07404,14.3518505
0.15966535117831077,9.944954675869064e-06,2,201107,667,576.0765,14.401912
0.15968992739709303,2.4861521326212994e-05,2,201114,668,578.07904,14.451976
0.15978109724096268,2.9770026544940336e-05,3,201545,669,580.0815,14.502037
0.1598675103973261,2.975304968759298e-05,1,201660,670,582.08405,14.552101
0.15988970827235524,4.958202354154478e-05,3,201686,671,584.0865,14.602162
0.15982311464726784,3.4721705530175645e-05,2,201603,672,586.08905,14.652226
0.1597755477722054,1.4885382554331646e-05,2,201540,673,588.0915,14.702288
0.15983262802228032,9.920487294335898e-06,2,201603,674,590.09406,14.752352
0.15983342080353136,4.9602928556902e-06,3,201601,675,592.0965,14.802412
0.15982707855352304,2.9760723780802348e-05,2,201608,676,594.09906,14.852476
0.1597620704909377,4.962261997508945e-06,2,201521,677,596.1015,14.902537
0.15967486455332325,0.0003623170423017555,3,201481,678,598.10406,14.952601
0.15962650489700977,0.0004219723484002284,1,201435,679,600.1065,15.002663
0.15952423611562555,0.00042224485233849135,2,201305,680,602.1091,15.052727
0.15942830958424967,0.0005119513298308573,4,201191,681,604.1115,15.102788
0.1593474458966435,0.0005320683036469056,2,201102,682,606.1141,15.152852
0.15926975333404156,0.000616841770136899,1,201024,683,608.1165,15.202913
0.15914687224013027,0.0007018906245333174,1,200886,684,610.1191,15.252977
0.15893837077110662,0.0005782709698002971,1,200598,685,612.1215,15.303038
0.158769508364635,0.0003494094979484671,2,200338,686,614.1241,15.353102
0.15860619542692064,0.0002748447127373034,2,200113,687,616.1265,15.403163
0.15838897336413552,0.00021017865185407597,2,199830,688,618.1291,15.453227
0.1582082192388983,0.00018036343231611697,1,199597,689,620.13153,15.503288
0.1580171589573975,0.0002858905490603229,1,199377,690,622.1341,15.553352
0.1578562243634363,0.00038153951193064015,1,199193,691,624.13654,15.603414
0.15760094880060124,0.00048267644086459415,1,198891,692,626.139,15.653475
0.1574217802378661,0.0005184424579205928,1,198672,693,628.14154,15.703539
0.15721407155009348,0.0005443136859612428,1,198415,694,630.144,15.753599
0.15695721042475633,0.000555294735301096,1,198093,695,632.14655,15.803663
0.1567296822057077,0.0005308687540763136,3,197789,696,634.149,15.8537245
0.1565417930492111,0.0005314760354924758,2,197563,697,636.15155,15.903789
0.15636579561148012,0.0003750500489085537,3,197307,698,638.154,15.95385
0.1562405361738157,0.0002232142857142857,2,197120,699,640.15656,16.003914
0.15612637567366586,9.647265507979304e-05,3,196947,700,642.159,16.053974
0.15604947589231494,0.0,1,196838,701,644.16156,16.104038
0.15598684617348274,5.082333807684489e-06,1,196760,702,646.164,16.1541
0.15584810945455063,1.0173664452199037e-05,1,196586,703,648.16656,16.204165
0.15570699439186542,3.054803168849154e-05,1,196412,704,650.169,16.254225
0.15557697826669478,2.0382581046237884e-05,1,196246,705,652.1716,16.304289
0.15542872817275022,3.5703720327658144e-05,2,196058,706,654.174,16.354351
0.15526382967253377,3.574090904449232e-05,1,195854,707,656.1766,16.404415
0.15517107426616203,1.5327393116978664e-05,3,195728,708,658.179,16.454475
0.15508069720354342,5.112030140529708e-06,1,195617,709,660.1816,16.50454
0.15497129339089982,5.115769872208069e-06,2,195474,710,662.184,16.5546
0.15489518639079994,1.5355322154658806e-05,2,195372,711,664.1866,16.604664
0.15476596304688034,5.1262597783405275e-06,4,195074,712,666.189,16.654726
0.1546930271717846,1.0255936905476157e-05,3,195009,713,668.1916,16.70479
0.15468351379677212,0.0,3,195018,714,670.19403,16.75485
0.15479053926566258,0.0,2,195189,715,672.1966,16.804914
0.15501172523470289,1.022996971928963e-05,2,195504,716,674.19904,16.854977
0.1552075422037099,1.021570460268571e-05,2,195777,717,676.2015,16.905037
0.15536451289141592,1.020611244074076e-05,2,195961,718,678.20404,16.955101
0.1554929434540845,2.039879647100821e-05,3,196090,719,680.2065,17.005161
0.15565070692304156,1.5287013681877247e-05,2,196245,720,682.20905,17.055225
0.15577517357945492,5.08923982024805e-06,1,196493,721,684.2115,17.105288
0.1559432432046755,2.0334916067633932e-05,2,196706,722,686.21405,17.155352
0.15612241176741068,1.0156408693885841e-05,2,196920,723,688.2165,17.205412
0.1563150576114135,5.071714036475767e-06,3,197172,724,690.21906,17.255476
0.15647282108037058,5.066549122727019e-06,1,197373,725,692.2215,17.305538
0.1567003492994192,0.0,2,197658,726,694.22406,17.355602
0.156911229112196,5.052393318715075e-06,1,197926,727,696.2265,17.405663
0.15710387495619885,0.0,1,198168,728,698.22906,17.455727
0.1572537106126455,4.03296952587402e-05,1,198365,729,700.2315,17.505787
0.15735994330028494,0.0,3,198489,730,702.2341,17.555851
0.15739165455032655,0.0,1,198531,731,704.2365,17.605913
0.15733298873774954,5.038849529875339e-06,1,198458,732,706.2391,17.655977
0.15727987239392982,5.040551234683025e-06,1,198391,733,708.2415,17.706038
0.15720852208133618,0.0,2,198298,734,710.2441,17.756102
0.15715857686252063,1.5133248250848723e-05,2,198239,735,712.2465,17.806164
0.15712686561247902,0.00011098835126804192,1,198219,736,714.2491,17.856228
0.1570523441748812,0.00017159843946360347,1,198137,737,716.2515,17.906288
0.15702142570609062,0.0002574262423339979,1,198115,738,718.2541,17.956352
0.15697148048727508,0.00026280279177427263,4,197867,739,720.25653,18.006413
0.15689537348717517,0.0002527218139360917,3,197846,740,722.2591,18.056477
0.15691202189344702,0.00022232327825779394,2,197910,741,724.26154,18.106539
0.15691598579970223,0.00012630728035163948,2,197930,742,726.2641,18.156603
0.15688823845591582,0.00015159094698864584,3,197901,743,728.26654,18.206663
0.15684146436210442,5.055202814736927e-06,3,197816,744,730.269,18.256725
0.15683432933084507,0.0,2,197810,745,732.27155,18.30679
0.15680816754956073,5.055739528299502e-05,3,197795,746,734.274,18.35685
0.15683432933084507,0.0001263564363441545,1,197853,747,736.27655,18.406914
0.15689616626842623,2.526388123954707e-05,1,197911,748,738.279,18.456974
0.15689695904967726,2.5265030166446018e-05,3,197902,749,740.28156,18.507038
0.15693580533097826,7.071778552305906e-05,1,197970,750,742.284,18.5571
0.15695879598725843,0.000101007550314386,1,198005,751,744.28656,18.607164
0.15697940829978546,0.0001060434677223883,1,198032,752,746.289,18.657225
0.15698416498729173,0.00021711031223492345,3,198056,753,748.29156,18.707289
0.1569469042684928,0.00014142985584256835,3,197978,754,750.294,18.75735
0.1568232303933305,0.00013647736750322238,3,197835,755,752.2966,18.807415
0.15678279854952742,0.0001213475647060608,2,197779,756,754.299,18.857475
0.15673126776820978,6.57538680977406e-05,2,197707,757,756.3016,18.90754
0.15666546692437341,0.0,2,197614,758,758.304,18.9576
0.15666388136187134,7.084123972169513e-05,3,197625,759,760.3066,19.007664
0.15674791617448164,0.0,1,197719,760,762.309,19.057726
0.15680420364330552,1.516836889473152e-05,2,197780,761,764.3116,19.10779
0.15687159004964396,0.0008231699618715753,4,198015,762,766.314,19.15785
0.15694531870599074,0.0006360841448454467,3,198087,763,768.3166,19.207914
